1788888000000,78600.9,78607.2,78542.9,78560.2,207.649
1788888300000,78560.2,78569.8,78508.8,78563.5,102.630
1788888600000,78563.5,78591.7,78518.1,78591.7,65.527
1788888900000,78591.7,78637.6,78548.4,78556,71.278
1788889200000,78556,78562.3,78496.9,78496.9,86.634
1788889500000,78496.9,78540.5,78466.5,78491.4,139.707
1788889800000,78491.4,78622.1,78491.4,78565.3,180.044
1788890100000,78565.3,78568.2,78460,78472.3,65.011
1788890400000,78472.3,78541.2,78451.9,78506,156.361
1788890700000,78506,78644.5,78505.9,78644.5,213.017
1788891000000,78644.5,78695.1,78616.2,78640.5,144.107
1788891300000,78640.5,78738.7,78635.6,78734.9,123.368
1788891600000,78734.9,78799.1,78714.5,78760.9,68.890
1788891900000,78760.9,78764.8,78680.3,78703,65.863
1788892200000,78703,78743.4,78680.5,78690.3,31.858
1788892500000,78690.3,78690.3,78558.2,78558.2,105.407
1788892800000,78558.2,78583.8,78544.7,78565.3,77.353
1788893100000,78565.3,78624.8,78272.6,78300.4,485.631
1788893400000,78300.4,78415.1,78228.8,78348.1,321.601
1788893700000,78348.1,78432.7,78326,78404.1,121.679
1788894000000,78404.1,78496.4,78358.5,78489.1,97.021
1788894300000,78489.1,78489.1,78387.7,78423.9,54.538
1788894600000,78423.9,78457.8,78395.7,78435.4,163.095
1788894900000,78435.4,78499.7,78395,78403.3,81.033
1788895200000,78403.3,78411,78303.6,78356.4,119.677
1788895500000,78356.4,78454.4,78316.3,78439.2,267.042
1788895800000,78439.2,78478.9,78299.9,78417.4,190.155
1788896100000,78417.4,78450.7,78370.9,78432.7,45.855
1788896400000,78432.7,78491.5,78364.4,78370.9,214.048
1788896700000,78370.9,78376.2,78283.9,78371.1,188.938
1788897000000,78371.1,78373.5,78268.4,78301.8,133.028
1788897300000,78301.8,78421.4,78280.1,78405.8,141.502
1788897600000,78405.8,78470.4,78369.4,78446.4,101.561
1788897900000,78446.4,78500,78428.8,78486.9,65.132
1788898200000,78486.9,78595.4,78486.4,78575.2,200.897
1788898500000,78575.2,78581.5,78471.8,78482.6,46.996
1788898800000,78482.6,78504.3,78413.9,78460.1,97.020
1788899100000,78460.1,78566.7,78458.6,78549.5,128.598
1788899400000,78549.5,78549.6,78392.2,78406.2,52.397
1788899700000,78406.2,78516.6,78382,78493.8,185.710
1788900000000,78493.8,78525.5,78436.7,78495.4,222.162
1788900300000,78495.4,78520.9,78443,78463.6,80.404
1788900600000,78463.6,78531.7,78427.2,78441.5,92.445
1788900900000,78441.5,78492.3,78431,78450,53.794
1788901200000,78450,78542.1,78434,78482.9,97.359
1788901500000,78482.9,78518.9,78471.8,78505.2,23.522
1788901800000,78505.2,78535.9,78499.1,78523.4,37.572
1788902100000,78523.4,78545.4,78486.3,78493.9,25.737
1788902400000,78493.9,78533.3,78466.4,78487.5,54.174
1788902700000,78487.5,78590,78487.5,78500,101.442
1788903000000,78500,78525.5,78431.5,78479.8,75.681
1788903300000,78479.8,78497.9,78431.6,78480.7,100.569
1788903600000,78480.7,78531,78404,78488.1,85.061
1788903900000,78488.1,78498.6,78471.3,78477.7,33.210
1788904200000,78477.7,78477.8,78359.6,78405,51.033
1788904500000,78405,78460.9,78404.9,78460.9,19.030
1788904800000,78460.9,78635.2,78451.8,78546.6,127.112
1788905100000,78546.6,78562.9,78415.9,78447.3,46.095
1788905400000,78447.3,78474.9,78431.9,78474.9,66.967
1788905700000,78474.9,78505.2,78418.5,78434.9,96.560
1788906000000,78434.9,78549.3,78434.9,78524.4,91.872
1788906300000,78524.4,78524.4,78466.7,78466.7,17.058
1788906600000,78466.7,78475.4,78437.8,78454.5,14.655
1788906900000,78454.5,78481.7,78430.9,78459.7,23.802
1788907200000,78459.7,78504.2,78440.7,78457.2,48.080
